Parsing alignment rod_subt1_mt12cp ... ... 
Length alignment: 7366
Number of taxa: 630
Taxon: acomys_cahirinus | Num gaps: 168 | Missing taxon?: N | % Missing data: 2.28074938908499
Taxon: reithrodontomys_spectabilis | Num gaps: 6604 | Missing taxon?: N | % Missing data: 89.6551724137931
Taxon: reithrodontomys_sumichrasti | Num gaps: 6614 | Missing taxon?: N | % Missing data: 89.7909313060005
Taxon: reithrodontomys_tenuirostris | Num gaps: 6604 | Missing taxon?: N | % Missing data: 89.6551724137931
Taxon: reithrodontomys_zacatecae | Num gaps: 6604 | Missing taxon?: N | % Missing data: 89.6551724137931
Taxon: rhizomys_pruinosus | Num gaps: 166 | Missing taxon?: N | % Missing data: 2.2535976106435
Taxon: rhizomys_sinensis | Num gaps: 174 | Missing taxon?: N | % Missing data: 2.36220472440945
Taxon: saccostomus_campestris | Num gaps: 5584 | Missing taxon?: N | % Missing data: 75.8077654086343
Taxon: saccostomus_mashonae | Num gaps: 6606 | Missing taxon?: N | % Missing data: 89.6823241922346
Taxon: saccostomus_mearnsi | Num gaps: 6610 | Missing taxon?: N | % Missing data: 89.7366277491176
Taxon: saccostomus_umbriventer | Num gaps: 6658 | Missing taxon?: N | % Missing data: 90.3882704317133
Taxon: salpingotus_kozlovi | Num gaps: 6622 | Missing taxon?: N | % Missing data: 89.8995384197665
Taxon: scotinomys_teguina | Num gaps: 6604 | Missing taxon?: N | % Missing data: 89.6551724137931
Taxon: scotinomys_xerampelinus | Num gaps: 6610 | Missing taxon?: N | % Missing data: 89.7366277491176
Taxon: sicista_betulina | Num gaps: 6614 | Missing taxon?: N | % Missing data: 89.7909313060005
Taxon: sicista_caucasica | Num gaps: 6606 | Missing taxon?: N | % Missing data: 89.6823241922346
Taxon: sicista_concolor | Num gaps: 184 | Missing taxon?: N | % Missing data: 2.49796361661689
Taxon: sicista_kazbegica | Num gaps: 6606 | Missing taxon?: N | % Missing data: 89.6823241922346
Taxon: sicista_kluchorica | Num gaps: 6606 | Missing taxon?: N | % Missing data: 89.6823241922346
Taxon: sicista_napaea | Num gaps: 7366 | Missing taxon?: Y | % Missing data: 100
Taxon: sicista_severtzovi | Num gaps: 6614 | Missing taxon?: N | % Missing data: 89.7909313060005
Taxon: sicista_severtzovi_cimlanica | Num gaps: 6614 | Missing taxon?: N | % Missing data: 89.7909313060005
Taxon: sicista_strandi | Num gaps: 6622 | Missing taxon?: N | % Missing data: 89.8995384197665
Taxon: sicista_subtilis_nordmanni | Num gaps: 6614 | Missing taxon?: N | % Missing data: 89.7909313060005
Taxon: sicista_subtilis_subtilis | Num gaps: 6614 | Missing taxon?: N | % Missing data: 89.7909313060005
Taxon: sicista_subtilis_trizona | Num gaps: 6614 | Missing taxon?: N | % Missing data: 89.7909313060005
Taxon: sicista_tianshanica | Num gaps: 6628 | Missing taxon?: N | % Missing data: 89.980993755091
Taxon: spalax_arenarius | Num gaps: 7366 | Missing taxon?: Y | % Missing data: 100
Taxon: nannospalax_carmeli | Num gaps: 168 | Missing taxon?: N | % Missing data: 2.28074938908499
Taxon: spalax_graecus_graecus | Num gaps: 6736 | Missing taxon?: N | % Missing data: 91.4471897909313
Taxon: spalax_graecus_mezosegiensis | Num gaps: 6736 | Missing taxon?: N | % Missing data: 91.4471897909313
Taxon: spalax_microphthalmus | Num gaps: 6736 | Missing taxon?: N | % Missing data: 91.4471897909313
Taxon: spalax_zemni | Num gaps: 6736 | Missing taxon?: N | % Missing data: 91.4471897909313
Taxon: steatomys_krebsii | Num gaps: 7366 | Missing taxon?: Y | % Missing data: 100
Taxon: steatomys_parvus | Num gaps: 6606 | Missing taxon?: N | % Missing data: 89.6823241922346
Taxon: stylodipus_andrewsi | Num gaps: 6622 | Missing taxon?: N | % Missing data: 89.8995384197665
Taxon: stylodipus_sungorus | Num gaps: 6622 | Missing taxon?: N | % Missing data: 89.8995384197665
Taxon: stylodipus_telum | Num gaps: 172 | Missing taxon?: N | % Missing data: 2.33505294596796
Taxon: synaptomys_borealis | Num gaps: 6606 | Missing taxon?: N | % Missing data: 89.6823241922346
Taxon: synaptomys_cooperi | Num gaps: 6606 | Missing taxon?: N | % Missing data: 89.6823241922346
Taxon: tachyoryctes_splendens | Num gaps: 6154 | Missing taxon?: N | % Missing data: 83.5460222644583
Taxon: thomomys_bottae_anitae | Num gaps: 6612 | Missing taxon?: N | % Missing data: 89.7637795275591
Taxon: thomomys_atrovarius | Num gaps: 5580 | Missing taxon?: N | % Missing data: 75.7534618517513
Taxon: thomomys_bottae | Num gaps: 5586 | Missing taxon?: N | % Missing data: 75.8349171870758
Taxon: thomomys_bottae_alticolus | Num gaps: 6616 | Missing taxon?: N | % Missing data: 89.818083084442
Taxon: thomomys_bottae_imitabilis | Num gaps: 6616 | Missing taxon?: N | % Missing data: 89.818083084442
Taxon: thomomys_bottae_incomptus | Num gaps: 6644 | Missing taxon?: N | % Missing data: 90.1982079826229
Taxon: thomomys_bottae_litoris | Num gaps: 6618 | Missing taxon?: N | % Missing data: 89.8452348628835
Taxon: thomomys_bottae_mohavensis | Num gaps: 7366 | Missing taxon?: Y | % Missing data: 100
Taxon: thomomys_bulbivorus | Num gaps: 5580 | Missing taxon?: N | % Missing data: 75.7534618517513
Taxon: thomomys_mazama | Num gaps: 5578 | Missing taxon?: N | % Missing data: 75.7263100733098
Taxon: thomomys_monticola | Num gaps: 5584 | Missing taxon?: N | % Missing data: 75.8077654086343
Taxon: thomomys_sheldoni | Num gaps: 5580 | Missing taxon?: N | % Missing data: 75.7534618517513
Taxon: thomomys_talpoides | Num gaps: 5578 | Missing taxon?: N | % Missing data: 75.7263100733098
Taxon: thomomys_townsendii | Num gaps: 6616 | Missing taxon?: N | % Missing data: 89.818083084442
Taxon: thomomys_umbrinus | Num gaps: 5580 | Missing taxon?: N | % Missing data: 75.7534618517513
Taxon: tscherskia_triton | Num gaps: 168 | Missing taxon?: N | % Missing data: 2.28074938908499
Taxon: tylomys_nudicaudus | Num gaps: 6196 | Missing taxon?: N | % Missing data: 84.1162096117296
Taxon: tylomys_watsoni | Num gaps: 7366 | Missing taxon?: Y | % Missing data: 100
Taxon: typhlomys_chapensis | Num gaps: 6612 | Missing taxon?: N | % Missing data: 89.7637795275591
Taxon: typhlomys_cinereus | Num gaps: 7366 | Missing taxon?: Y | % Missing data: 100
Taxon: uranomys_ruddi | Num gaps: 6170 | Missing taxon?: N | % Missing data: 83.7632364919902
Taxon: voalavo_gymnocaudus | Num gaps: 6606 | Missing taxon?: N | % Missing data: 89.6823241922346
Taxon: volemys_millicens | Num gaps: 6606 | Missing taxon?: N | % Missing data: 89.6823241922346
Taxon: volemys_musseri | Num gaps: 6606 | Missing taxon?: N | % Missing data: 89.6823241922346
Taxon: xenomys_nelsoni | Num gaps: 6196 | Missing taxon?: N | % Missing data: 84.1162096117296
Taxon: zapus_hudsonius | Num gaps: 6628 | Missing taxon?: N | % Missing data: 89.980993755091
Taxon: zapus_hudsonius_acadicus | Num gaps: 6608 | Missing taxon?: N | % Missing data: 89.7094759706761
Taxon: zapus_hudsonius_alascensis | Num gaps: 6608 | Missing taxon?: N | % Missing data: 89.7094759706761
Taxon: zapus_hudsonius_americanus | Num gaps: 6608 | Missing taxon?: N | % Missing data: 89.7094759706761
Taxon: zapus_hudsonius_campestris | Num gaps: 6608 | Missing taxon?: N | % Missing data: 89.7094759706761
Taxon: zapus_hudsonius_canadensis | Num gaps: 6608 | Missing taxon?: N | % Missing data: 89.7094759706761
Taxon: zapus_hudsonius_intermedius | Num gaps: 6608 | Missing taxon?: N | % Missing data: 89.7094759706761
Taxon: zapus_hudsonius_ladas | Num gaps: 6608 | Missing taxon?: N | % Missing data: 89.7094759706761
Taxon: zapus_hudsonius_luteus | Num gaps: 6608 | Missing taxon?: N | % Missing data: 89.7094759706761
Taxon: zapus_hudsonius_pallidus | Num gaps: 6608 | Missing taxon?: N | % Missing data: 89.7094759706761
Taxon: zapus_hudsonius_preblei | Num gaps: 6608 | Missing taxon?: N | % Missing data: 89.7094759706761
Taxon: zapus_hudsonius_tenellus | Num gaps: 6608 | Missing taxon?: N | % Missing data: 89.7094759706761
Taxon: zapus_princeps | Num gaps: 6608 | Missing taxon?: N | % Missing data: 89.7094759706761
Taxon: zapus_princeps_chrysogeny | Num gaps: 6608 | Missing taxon?: N | % Missing data: 89.7094759706761
Taxon: zapus_princeps_cinereus | Num gaps: 6608 | Missing taxon?: N | % Missing data: 89.7094759706761
Taxon: zapus_princeps_curtatus | Num gaps: 6608 | Missing taxon?: N | % Missing data: 89.7094759706761
Taxon: zapus_princeps_idahoensis | Num gaps: 6608 | Missing taxon?: N | % Missing data: 89.7094759706761
Taxon: zapus_princeps_kootenayensis | Num gaps: 6608 | Missing taxon?: N | % Missing data: 89.7094759706761
Taxon: zapus_princeps_minor | Num gaps: 6608 | Missing taxon?: N | % Missing data: 89.7094759706761
Taxon: zapus_princeps_oregonus | Num gaps: 6608 | Missing taxon?: N | % Missing data: 89.7094759706761
Taxon: zapus_princeps_pacificus | Num gaps: 6608 | Missing taxon?: N | % Missing data: 89.7094759706761
Taxon: zapus_princeps_saltator | Num gaps: 6608 | Missing taxon?: N | % Missing data: 89.7094759706761
Taxon: zapus_princeps_utahensis | Num gaps: 6608 | Missing taxon?: N | % Missing data: 89.7094759706761
Taxon: zapus_trinotatus | Num gaps: 6608 | Missing taxon?: N | % Missing data: 89.7094759706761
Taxon: zapus_trinotatus_eureka | Num gaps: 6608 | Missing taxon?: N | % Missing data: 89.7094759706761
Taxon: zapus_trinotatus_montanus | Num gaps: 6608 | Missing taxon?: N | % Missing data: 89.7094759706761
Taxon: zapus_trinotatus_orarius | Num gaps: 6608 | Missing taxon?: N | % Missing data: 89.7094759706761
Taxon: zapus_trinotatus_pacificus | Num gaps: 6608 | Missing taxon?: N | % Missing data: 89.7094759706761
Taxon: zygogeomys_trichopus | Num gaps: 5578 | Missing taxon?: N | % Missing data: 75.7263100733098
Taxon: ornithorhynchus_anatinus | Num gaps: 602 | Missing taxon?: N | % Missing data: 8.17268531088786
Taxon: zaglossus_bruijni | Num gaps: 602 | Missing taxon?: N | % Missing data: 8.17268531088786
Taxon: tachyglossus_aculeatus | Num gaps: 602 | Missing taxon?: N | % Missing data: 8.17268531088786
Taxon: mus_musculus | Num gaps: 162 | Missing taxon?: N | % Missing data: 2.19929405376052
Taxon: rattus_norvegicus | Num gaps: 158 | Missing taxon?: N | % Missing data: 2.14499049687755

Number of missing taxa = 28
Number of present taxa = 602
Total number of taxa = 630

Eq: num_gaps / ( num_taxa * len_aln ) --> (206248+3559652)/((28+602)*7366)
Avg missing data before removing missing taxa = 0.811514939942852 = 81.1514939942852%
Eq: num_gaps / ( num_taxa * len_aln ) --> 3559652/(602*7366)
Avg missing data after removing missing taxa = 0.80274819296345 = 80.274819296345%

